title,rate,url
绾青丝Ⅰ,7.5,https://book.douban.com/subject/2009825/
消失！,8.3,https://book.douban.com/subject/4075352/
我有一切的美妙,9.2,https://book.douban.com/subject/26882312/
毛泽东传,7.9,https://book.douban.com/subject/1485628/
哈佛极简中国史,8.1,https://book.douban.com/subject/26891290/
真理与方法（上卷）,8.7,https://book.douban.com/subject/1256169/
大屠杀,7.6,https://book.douban.com/subject/25982110/
论自愿为奴,7.2,https://book.douban.com/subject/25782982/
夏加尔,8.7,https://book.douban.com/subject/1480064/
俄国与拿破仑的决战,8.5,https://book.douban.com/subject/26258900/
寺院与官府,None,https://book.douban.com/subject/26957579/
胡适文集,9.5,https://book.douban.com/subject/24878449/
吾国与吾民,8.5,https://book.douban.com/subject/1491239/
艺术社会史,9.1,https://book.douban.com/subject/25962831/
绿色屋顶之家的安妮-安妮的世界系列-1,7.7,https://book.douban.com/subject/4304560/
岁月神偷,None,https://book.douban.com/subject/6530522/
梦中小屋的安妮,None,https://book.douban.com/subject/6518244/
白雪晶晶,7.7,https://book.douban.com/subject/4726734/
壁炉山庄的安妮,None,https://book.douban.com/subject/6518239/
壁炉山庄的里拉,None,https://book.douban.com/subject/6523764/
少女安妮,9.1,https://book.douban.com/subject/1264253/
花季的安妮,8.7,https://book.douban.com/subject/4079113/
女大学生安妮,9.1,https://book.douban.com/subject/1451453/
风吹白杨的安妮,9.0,https://book.douban.com/subject/1046619/
The Miracle Worker,None,https://book.douban.com/subject/2214077/
小岛上的安妮,9.0,https://book.douban.com/subject/4079116/
壁炉山庄的安妮,8.9,https://book.douban.com/subject/3517498/
沿着塞纳河到翡冷翠,8.7,https://book.douban.com/subject/1933931/
管锥编（全五册）,9.3,https://book.douban.com/subject/1041366/
万叶集精选,8.8,https://book.douban.com/subject/6430503/
沿着亚历山大的足迹,None,https://book.douban.com/subject/26838441/
骸骨迷宫,8.8,https://book.douban.com/subject/26921113/
我的路5,8.8,https://book.douban.com/subject/3897928/
红与黑,8.1,https://book.douban.com/subject/1007433/
我们家,7.8,https://book.douban.com/subject/23186549/
Colorless Tsukuru Tazaki and His Years of Pilgrimage,7.9,https://book.douban.com/subject/25960639/
