salary_min,description,title,salary_max,applications,page_number,location,published,link,found,id
38000.0,"  Front End Web Developer - London  A highly respected creative agency are looking to recruit for a Front End Web Developer. Working alongside some of the most prestigious clients available, you will be proficient in development using a variety of methods / languages. Experience in Apple and Android mobile...",Front End Web Developer - London,42000.0,4,23,London,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/front-end-web-developer-london/26145222#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.634621,26145222
25000.0,"  As a clever, agile minded programmer you will work on providing comprehensive monitoring and testing solutions using, and extending, our market leading in-house developed platform. As a member of our client's team you will analyse, code and maintain these solutions; you'll need to get to grips with...",Programmer/Web Testing Engineer,30000.0,5,23,Canterbury,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/programmer-web-testing-engineer/25346704#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.636770,25346704
, Our client is looking an experienced back-end developer ( python  preferred but any language is ok).  Must have experience with the following:  - SQL & NoSQL (PostgreSQL & MongoDB a good extra)  - AWS & Heroku  - JS / NodeJS  Other requirements:  - Working in a growing team  - Interviewing...,Full-Stack Developer,,0,23,London,2014-12-12T00:00:00,http://www.reed.co.uk/jobs/full-stack-developer/26195267#/jobs?keywords=python&cached=True&pageno=23,2014-12-26T21:55:37.638932,26195267
50000.0,"  Development Manager / Software Team Leader - .NET/C++ - Greater London - Hertfordshire   Development Manager / Software Team Leader experienced in .NET/C++/ Python  Development is required to lead a manage a small team of developers based in Potters Bar, Hertfordshire. Our partner supplies Digital Signage...",Development Manager - Hertfordshire,55000.0,2,24,Potters Bar,2014-11-26T00:00:00,http://www.reed.co.uk/jobs/development-manager-hertfordshire/26096349#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.517482,26096349
,"  Test Engineer, Cambridge  Security clearance will be required  We are searching for an experienced Engineer to join the team who run manual and automated tests. You will be part of the team who:   Take the specification Write the test script Run the tests   If you have experience as a Test Engineer...",Test Engineer,,0,24,Cambridge,2014-12-19T21:55:39.519428,http://www.reed.co.uk/jobs/test-engineer/26232074#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.519739,26232074
,"  Applications Software Engineer, Essex  We are searching for an experienced Software Engineer who has developed solutions based on Microsoft products. You will be working with other Software and/or Hardware Engineers as part of a multidisciplinary project team and will participate in sales meetings with...",Software Applications Engineer,,0,24,Essex,2014-12-17T00:00:00,http://www.reed.co.uk/jobs/software-applications-engineer/26217145#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.521840,26217145
," We are looking for an experienced Front End Design and Interaction Designer to work on an initial 6 month assignment based in Croydon.   The Designer will be responsible for deliver designs that meet web standards, ensuring that key elements are built in from the outset Contribute to the development...",Front End design and Interaction Design,,2,24,Croydon,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/front-end-design-and-interaction-design/26208140#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.524154,26208140
23000.0," Graduate Developer, Graduate Software Developer, PHP, JavaScript, HTML, CSS, Software House  A leading Software House are looking for a Graduate Software Developer, to come and join them where you will be working with a large range of the latest technologies.  This role offers a large range of responsibilities...",Graduate Software Developer,30000.0,1,24,Ipswich,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/graduate-software-developer/26147961#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.527194,26147961
,  C++ Software Engineer - Visual FX / Graphics - Hollywood Films - Soho   An exciting C++ Software Engineer role for a recognised leader of technology supplying its software to post-production houses for use in visual effects for Hollywood films in the cinema. The C++ Software Engineer will be working...,C++ Software Engineer - Visual FX / Graphics,,4,24,London,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/c-software-engineer-visual-fx-graphics/26147059#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.529889,26147059
120000.0," 2nd / 3rd Line E-Trading DMA / Market Data Support. Candidates MUST come from a Financial Banking / Brokerage background ideally with ORC Support experience. You will have some Linux / Unix Systems Administration (Solaris, Linux, RedHat, SuSE) along with some Scripting in any - Shell, Perl,  Python  and...","E-Trading DMA Support, ORC, RTS, Linux, RedHat",138000.0,0,24,London,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/e-trading-dma-support-orc-rts-linux-redhat/26121798#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.533113,26121798
,  Senior C++ Software Engineer / Developer - Windows  A new Senior C++ Software Developer / Engineer required for a world leading Media Software House. The C++ Software Developer will be part of a rapidly expanding multi-disciplinary engineering team working on cutting edge Greenfield software used in...,Senior C++ Software Engineer / Developer - Windows,,1,24,Newbury,2014-11-27T00:00:00,http://www.reed.co.uk/jobs/senior-c-software-engineer-developer-windows/26108649#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.535405,26108649
,"  Responsibilities:  Systems Engineering is responsible for architecture, development and implementation of the infrastructure used by my clients applications.  Education & Experience:    Experience building and running a high-transactional, 24x7 production environment Experience with applications...",Systems Engineer - Internet Security,,0,24,London,2014-11-24T00:00:00,http://www.reed.co.uk/jobs/systems-engineer-internet-security/26081032#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.537500,26081032
, We have a number of permanent and FTC developer/programmer/web applications roles at all levels with several clients based in Edinburgh.  If you have strong skills in 2 or more of the following please feel free to get in touch to find out more about the role and client that is best suited to your skills...,Developer / Programmer / Web applications,,3,24,Edinburgh,2014-11-24T00:00:00,http://www.reed.co.uk/jobs/developer-programmer-web-applications/26080591#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.539577,26080591
,"  Technical Author - Senior  Our award-winning, global technology client is looking for a senior technical author to join its technical publications team. Working as part of a coordinated team, you will be producing a range of topic-based technical content for customers’ developers and engineers, and...",Technical Author - Senior,,0,24,Cambridge,2014-12-24T21:55:39.541364,http://www.reed.co.uk/jobs/technical-author-senior/26250833#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.541683,26250833
25000.0," PHP Developer - Birmingham  An exciting opportunity has arisen for an ambitious PHP Developer to join one of the most exciting and motivated companies in the Midlands. A market leader in its industry, this is a fantastic opportunity to take on a new challenge within a fast paced challenging environment...",PHP Developer - Birmingham,30000.0,2,24,Birmingham,2014-12-22T21:55:39.543520,http://www.reed.co.uk/jobs/php-developer-birmingham/26241314#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.543873,26241314
," Key Careers is proud to announce an exciting company looking for a leading solutions provider for blue chip companies, device manufacturers, service operators, integrators and government departments. Our client designs advanced technological solutions for the Defence & Security market, whilst their...",Software Engineer,,0,24,Saffron Walden,2014-12-10T00:00:00,http://www.reed.co.uk/jobs/software-engineer/26184956#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.546051,26184956
, Ambitious PHP Developer to join a very exciting motivated company in Central Birmingham. A market leader in its industry with its superb team of techies this is a fantastic opportunity to take on a new challenge within a fast paced challenging LAMP building environment.  Playing an integral role in a...,PHP Developer - Birmingham - Outstanding !,,6,24,Birmingham,2014-12-10T00:00:00,http://www.reed.co.uk/jobs/php-developer-birmingham-outstanding/26179022#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.548098,26179022
35000.0," Systems Administrator / Operations Engineer. Cloud Amazon or Azure, IIS, IIS7, Windows Server 2012, SQL SERVER, Powershell, LINUX APache MySQL LAMP Puppet, Nagios Nginx  Online company (plc) with a B2B service delivered internationally and providing a range of products. They use a mix of Public Cloud...","Systems Administrator / Engineer - Windows, Linux, Amazon",50000.0,3,24,London,2014-12-09T00:00:00,http://www.reed.co.uk/jobs/systems-administrator-engineer-windows-linux-amazon/26176132#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.550205,26176132
25000.0," PHP Developer  Birmingham  £25,000 -30,000 + Benefits  ARDEN181081214  An exciting opportunity has arisen for an ambitious PHP Developer to join one of the most exciting and motivated companies in the Midlands. A market leader in its industry, this is a fantastic opportunity to take on a new challenge...",PHP Developer - Birmingham,30000.0,1,24,Birmingham,2014-12-08T00:00:00,http://www.reed.co.uk/jobs/php-developer-birmingham/26163813#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.552375,26163813
30000.0," Electronics and Firmware Engineer - New Product Design for growing markets  In line with their ongoing success and growth, this technology driven company is currently recruiting a talented Engineer with strong Electronics Design and Firmware/Embedded development skills. As part of the R&D product...",Electronics and Firmware Engineer - New Product Design,43000.0,3,24,East Midlands,2014-12-05T00:00:00,http://www.reed.co.uk/jobs/electronics-and-firmware-engineer-new-product-design/25800485#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.554529,25800485
25000.0, Our client is a leading international technology led business with a technology centre situated in Cardiff who now require a Junior Hardware Engineer to assist in the design of new and existing products.   You will be working with cutting edge RF technologies on market leading hardware and RF modules...,"Junior Hardware Engineer, Cardiff",35000.0,4,24,Cardiff,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/junior-hardware-engineer-cardiff/26152596#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.556689,26152596
35000.0," Due to continued growth our client is seeking a hands on IT Manager / Infrastructure Manager. Reporting to the Software Engineering Manager, you will be passionate about delivering and maintaining an ever-expanding infrastructure with stability, security and excellence at its core. The company adopts...",Linux Systems Administrator / IT Manager,55000.0,6,24,Bedford,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/linux-systems-administrator-it-manager/26125950#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.559080,26125950
," As QA Manager you will be responsible for the end-to end testing and quality assurance for every product and interface across the company’s platform, taking the lead role in the QA team.  As QA Manager your day to day responsibilities will be:    Managing the QA team and overseeing all QA activity within...",QA Manager - Digital/Technology,,2,24,London,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/qa-manager-digital-technology/26123682#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.562153,26123682
60000.0," Linux Systems Administrator / Engineer, you will have strong Linux / Unix Systems Administration experience ideally with RedHat RHEL / CentOS but would also consider comparable experience with other flavours - Unix, Solaris, SuSE, Ubuntu, CentOS, Debian, Fedora, BSD - and at least one Scripting language...","Linux Systems Administrator, RedHat, Nagios, Puppet",100000.0,2,24,London,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/linux-systems-administrator-redhat-nagios-puppet/26121172#/jobs?keywords=python&cached=True&pageno=24,2014-12-26T21:55:39.564857,26121172
